participant_id,response_id,age,gender,scenario,topic,explanation_code,explanation_type,explanation_type_name,construct,rating
P014,R_2AjdnF20eeiyFcR,35-45,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,satisfaction,4.0
P015,R_2hyaVao3MYVnU6V,25-35,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,satisfaction,4.0
P017,R_28IjKGpZ0JV8Bd7,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,satisfaction,4.0
P018,R_8onlXHxwbhXjDGm,60+,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,satisfaction,5.0
P020,R_2nGbLUYu0UNb0Ax,35-45,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,satisfaction,5.0
P021,R_2m8uvmVPOFVMslr,25-35,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,satisfaction,2.0
P026,R_2dnacUtaiDoQt0u,25-35,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,satisfaction,5.0
P028,R_2Xoi8XWGpvrHu2s,18-25,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,satisfaction,6.0
P036,R_2GE84SlDOivjQig,25-35,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,satisfaction,4.0
P045,R_2AuWuLj6hrD3vbP,18-25,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,satisfaction,6.0
P056,R_8raIXWlKLqKNVMR,18-25,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,satisfaction,6.0
P059,R_2HrQQwfw9gObwJz,18-25,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,satisfaction,3.0
P062,R_29if10lWZQQSQN4,18-25,Woman,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,satisfaction,4.0
P004,R_2QsZYZ5xhhmtprB,18-25,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,usability_understandability,6.0
P005,R_2mk0Otms6W3G7m6,50-60,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,usability_understandability,5.0
P014,R_2AjdnF20eeiyFcR,35-45,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,usability_understandability,5.0
P015,R_2hyaVao3MYVnU6V,25-35,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,usability_understandability,5.0
P017,R_28IjKGpZ0JV8Bd7,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,usability_understandability,3.0
P018,R_8onlXHxwbhXjDGm,60+,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,usability_understandability,6.0
P020,R_2nGbLUYu0UNb0Ax,35-45,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,usability_understandability,6.0
P021,R_2m8uvmVPOFVMslr,25-35,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,usability_understandability,6.0
P026,R_2dnacUtaiDoQt0u,25-35,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,usability_understandability,6.0
P028,R_2Xoi8XWGpvrHu2s,18-25,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,usability_understandability,6.0
P036,R_2GE84SlDOivjQig,25-35,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,usability_understandability,4.0
P045,R_2AuWuLj6hrD3vbP,18-25,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,usability_understandability,6.0
P056,R_8raIXWlKLqKNVMR,18-25,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,usability_understandability,7.0
P059,R_2HrQQwfw9gObwJz,18-25,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,usability_understandability,4.0
P062,R_29if10lWZQQSQN4,18-25,Woman,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,usability_understandability,6.0
P004,R_2QsZYZ5xhhmtprB,18-25,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,6.0
P005,R_2mk0Otms6W3G7m6,50-60,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,6.0
P014,R_2AjdnF20eeiyFcR,35-45,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,6.0
P015,R_2hyaVao3MYVnU6V,25-35,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,5.0
P017,R_28IjKGpZ0JV8Bd7,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,5.0
P018,R_8onlXHxwbhXjDGm,60+,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,4.0
P020,R_2nGbLUYu0UNb0Ax,35-45,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,6.0
P021,R_2m8uvmVPOFVMslr,25-35,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,5.0
P026,R_2dnacUtaiDoQt0u,25-35,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,6.0
P028,R_2Xoi8XWGpvrHu2s,18-25,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,7.0
P036,R_2GE84SlDOivjQig,25-35,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,5.0
P045,R_2AuWuLj6hrD3vbP,18-25,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,6.0
P056,R_8raIXWlKLqKNVMR,18-25,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,6.0
P059,R_2HrQQwfw9gObwJz,18-25,Man,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,6.0
P062,R_29if10lWZQQSQN4,18-25,Woman,N2,Nausea/vomiting/diarrhea,N2B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,4.0
P014,R_2AjdnF20eeiyFcR,35-45,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,trust,6.0
P018,R_8onlXHxwbhXjDGm,60+,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,trust,4.0
P024,R_2gMzN6NBgzZJ0Mb,18-25,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,trust,4.0
P025,R_8OHDD9l9hNnRn3F,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,trust,4.0
P027,R_2anPrrpI4mN0rAa,35-45,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,trust,4.0
P041,R_8fMgmliGsAUQpMJ,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,trust,4.0
P042,R_2rkSvqGWFPcgMzT,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,trust,3.0
P043,R_2QbMl2dK6QFsqD7,35-45,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,trust,3.0
P045,R_2AuWuLj6hrD3vbP,18-25,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,trust,5.0
P056,R_8raIXWlKLqKNVMR,18-25,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,trust,6.0
P057,R_2eQKZJlPjVkBdRH,18-25,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,trust,6.0
P014,R_2AjdnF20eeiyFcR,35-45,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,satisfaction,6.0
P018,R_8onlXHxwbhXjDGm,60+,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,satisfaction,4.0
P024,R_2gMzN6NBgzZJ0Mb,18-25,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,satisfaction,4.0
P025,R_8OHDD9l9hNnRn3F,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,satisfaction,4.0
P027,R_2anPrrpI4mN0rAa,35-45,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,satisfaction,4.0
P041,R_8fMgmliGsAUQpMJ,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,satisfaction,4.0
P042,R_2rkSvqGWFPcgMzT,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,satisfaction,4.0
P043,R_2QbMl2dK6QFsqD7,35-45,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,satisfaction,4.0
P045,R_2AuWuLj6hrD3vbP,18-25,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,satisfaction,5.0
P056,R_8raIXWlKLqKNVMR,18-25,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,satisfaction,5.0
P057,R_2eQKZJlPjVkBdRH,18-25,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,satisfaction,5.0
P014,R_2AjdnF20eeiyFcR,35-45,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,usability_understandability,3.0
P018,R_8onlXHxwbhXjDGm,60+,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,usability_understandability,5.0
P024,R_2gMzN6NBgzZJ0Mb,18-25,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,usability_understandability,5.0
P025,R_8OHDD9l9hNnRn3F,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,usability_understandability,6.0
P027,R_2anPrrpI4mN0rAa,35-45,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,usability_understandability,5.0
P041,R_8fMgmliGsAUQpMJ,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,usability_understandability,5.0
P042,R_2rkSvqGWFPcgMzT,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,usability_understandability,4.0
P043,R_2QbMl2dK6QFsqD7,35-45,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,usability_understandability,5.0
P045,R_2AuWuLj6hrD3vbP,18-25,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,usability_understandability,5.0
P056,R_8raIXWlKLqKNVMR,18-25,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,usability_understandability,5.0
P057,R_2eQKZJlPjVkBdRH,18-25,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,usability_understandability,6.0
P014,R_2AjdnF20eeiyFcR,35-45,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,perceived_effectiveness,6.0
P018,R_8onlXHxwbhXjDGm,60+,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,perceived_effectiveness,4.0
P024,R_2gMzN6NBgzZJ0Mb,18-25,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,perceived_effectiveness,3.0
P025,R_8OHDD9l9hNnRn3F,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,perceived_effectiveness,6.0
P027,R_2anPrrpI4mN0rAa,35-45,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,perceived_effectiveness,3.0
P041,R_8fMgmliGsAUQpMJ,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,perceived_effectiveness,5.0
P042,R_2rkSvqGWFPcgMzT,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,perceived_effectiveness,4.0
P043,R_2QbMl2dK6QFsqD7,35-45,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,perceived_effectiveness,5.0
P045,R_2AuWuLj6hrD3vbP,18-25,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,perceived_effectiveness,5.0
P056,R_8raIXWlKLqKNVMR,18-25,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,perceived_effectiveness,5.0
P057,R_2eQKZJlPjVkBdRH,18-25,Man,N2,Nausea/vomiting/diarrhea,N2C,C,Counterfactual explanation,perceived_effectiveness,6.0
P004,R_2QsZYZ5xhhmtprB,18-25,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,trust,3.0
P005,R_2mk0Otms6W3G7m6,50-60,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,trust,3.0
P007,R_8eXG1jT9WHRNk6g,18-25,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,trust,5.0
P009,R_2CJjxOa0OLMTNE1,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,trust,4.0
P012,R_8kHr5DLgYiobzXY,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,trust,4.0
P015,R_2hyaVao3MYVnU6V,25-35,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,trust,1.0
P021,R_2m8uvmVPOFVMslr,25-35,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,trust,3.0
P026,R_2dnacUtaiDoQt0u,25-35,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,trust,3.0
P028,R_2Xoi8XWGpvrHu2s,18-25,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,trust,1.0
P029,R_2If52xcbQMEJyPn,35-45,Woman,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,trust,1.0
P041,R_8fMgmliGsAUQpMJ,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,trust,3.0
P042,R_2rkSvqGWFPcgMzT,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,trust,3.0
P043,R_2QbMl2dK6QFsqD7,35-45,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,trust,3.0
P004,R_2QsZYZ5xhhmtprB,18-25,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,satisfaction,3.0
P005,R_2mk0Otms6W3G7m6,50-60,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,satisfaction,4.0
P007,R_8eXG1jT9WHRNk6g,18-25,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,satisfaction,4.0
P009,R_2CJjxOa0OLMTNE1,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,satisfaction,3.0
P012,R_8kHr5DLgYiobzXY,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,satisfaction,5.0
P015,R_2hyaVao3MYVnU6V,25-35,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,satisfaction,2.0
P021,R_2m8uvmVPOFVMslr,25-35,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,satisfaction,6.0
P026,R_2dnacUtaiDoQt0u,25-35,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,satisfaction,3.0
P028,R_2Xoi8XWGpvrHu2s,18-25,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,satisfaction,1.0
P029,R_2If52xcbQMEJyPn,35-45,Woman,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,satisfaction,1.0
P041,R_8fMgmliGsAUQpMJ,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,satisfaction,3.0
P042,R_2rkSvqGWFPcgMzT,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,satisfaction,2.0
P043,R_2QbMl2dK6QFsqD7,35-45,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,satisfaction,4.0
P004,R_2QsZYZ5xhhmtprB,18-25,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,usability_understandability,4.0
P005,R_2mk0Otms6W3G7m6,50-60,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,usability_understandability,3.0
P007,R_8eXG1jT9WHRNk6g,18-25,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,usability_understandability,5.0
P009,R_2CJjxOa0OLMTNE1,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,usability_understandability,4.0
P012,R_8kHr5DLgYiobzXY,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,usability_understandability,5.0
P015,R_2hyaVao3MYVnU6V,25-35,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,usability_understandability,2.0
P021,R_2m8uvmVPOFVMslr,25-35,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,usability_understandability,5.0
P026,R_2dnacUtaiDoQt0u,25-35,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,usability_understandability,4.0
P028,R_2Xoi8XWGpvrHu2s,18-25,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,usability_understandability,1.0
P029,R_2If52xcbQMEJyPn,35-45,Woman,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,usability_understandability,1.0
P041,R_8fMgmliGsAUQpMJ,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,usability_understandability,2.0
P042,R_2rkSvqGWFPcgMzT,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,usability_understandability,2.0
P043,R_2QbMl2dK6QFsqD7,35-45,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,usability_understandability,4.0
P004,R_2QsZYZ5xhhmtprB,18-25,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,perceived_effectiveness,4.0
P005,R_2mk0Otms6W3G7m6,50-60,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,perceived_effectiveness,4.0
P007,R_8eXG1jT9WHRNk6g,18-25,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,perceived_effectiveness,6.0
P009,R_2CJjxOa0OLMTNE1,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,perceived_effectiveness,3.0
P012,R_8kHr5DLgYiobzXY,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,perceived_effectiveness,3.0
P015,R_2hyaVao3MYVnU6V,25-35,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,perceived_effectiveness,3.0
P021,R_2m8uvmVPOFVMslr,25-35,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,perceived_effectiveness,3.0
P026,R_2dnacUtaiDoQt0u,25-35,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,perceived_effectiveness,4.0
P028,R_2Xoi8XWGpvrHu2s,18-25,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,perceived_effectiveness,1.0
P029,R_2If52xcbQMEJyPn,35-45,Woman,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,perceived_effectiveness,2.0
P041,R_8fMgmliGsAUQpMJ,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,perceived_effectiveness,5.0
P042,R_2rkSvqGWFPcgMzT,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,perceived_effectiveness,5.0
P043,R_2QbMl2dK6QFsqD7,35-45,Man,N2,Nausea/vomiting/diarrhea,N2D,D,LLM natural-language explanation,perceived_effectiveness,6.0
P001,R_2siP2AR4k5kxlQd,18-25,Man,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,trust,6.0
P010,R_8ksIbWWcn2o4emB,35-45,Man,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,trust,7.0
P012,R_8kHr5DLgYiobzXY,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,trust,7.0
P017,R_28IjKGpZ0JV8Bd7,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,trust,5.0
P020,R_2nGbLUYu0UNb0Ax,35-45,Man,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,trust,7.0
P024,R_2gMzN6NBgzZJ0Mb,18-25,Man,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,trust,7.0
P025,R_8OHDD9l9hNnRn3F,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,trust,7.0
P029,R_2If52xcbQMEJyPn,35-45,Woman,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,trust,7.0
P037,R_8Ym68fZB8lcHaLU,18-25,Man,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,trust,2.0
P048,R_2fvsGTsQzT2unVi,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,trust,6.0
P052,R_8hng6Y9RSLYM1uE,50-60,,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,trust,6.0
P053,R_2dd6WbDazlsp6GR,18-25,Man,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,trust,6.0
P054,R_8jUwtXkghMAko4Z,50-60,Woman,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,trust,7.0
P057,R_2eQKZJlPjVkBdRH,18-25,Man,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,trust,3.0
P059,R_2HrQQwfw9gObwJz,18-25,Man,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,trust,6.0
P062,R_29if10lWZQQSQN4,18-25,Woman,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,trust,4.0
P001,R_2siP2AR4k5kxlQd,18-25,Man,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,satisfaction,6.0
P010,R_8ksIbWWcn2o4emB,35-45,Man,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,satisfaction,7.0
P012,R_8kHr5DLgYiobzXY,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,satisfaction,7.0
P017,R_28IjKGpZ0JV8Bd7,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,satisfaction,5.0
P020,R_2nGbLUYu0UNb0Ax,35-45,Man,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,satisfaction,7.0
P024,R_2gMzN6NBgzZJ0Mb,18-25,Man,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,satisfaction,7.0
P025,R_8OHDD9l9hNnRn3F,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,satisfaction,6.0
P029,R_2If52xcbQMEJyPn,35-45,Woman,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,satisfaction,6.0
P037,R_8Ym68fZB8lcHaLU,18-25,Man,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,satisfaction,1.0
P048,R_2fvsGTsQzT2unVi,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,satisfaction,5.0
P052,R_8hng6Y9RSLYM1uE,50-60,,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,satisfaction,6.0
P053,R_2dd6WbDazlsp6GR,18-25,Man,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,satisfaction,6.0
P054,R_8jUwtXkghMAko4Z,50-60,Woman,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,satisfaction,6.0
P057,R_2eQKZJlPjVkBdRH,18-25,Man,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,satisfaction,3.0
P059,R_2HrQQwfw9gObwJz,18-25,Man,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,satisfaction,6.0
P062,R_29if10lWZQQSQN4,18-25,Woman,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,satisfaction,4.0
P001,R_2siP2AR4k5kxlQd,18-25,Man,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,usability_understandability,7.0
P010,R_8ksIbWWcn2o4emB,35-45,Man,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,usability_understandability,6.0
P012,R_8kHr5DLgYiobzXY,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,usability_understandability,6.0
P017,R_28IjKGpZ0JV8Bd7,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,usability_understandability,6.0
P020,R_2nGbLUYu0UNb0Ax,35-45,Man,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,usability_understandability,6.0
P024,R_2gMzN6NBgzZJ0Mb,18-25,Man,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,usability_understandability,6.0
P025,R_8OHDD9l9hNnRn3F,25-35,Woman,N2,Nausea/vomiting/diarrhea,N2E,E,Doctor-written-style explanation,usability_understandability,7.0
